[iTC_CC_ATP-SwRS-0053] On initialization, ATP generates TrainType according to DataPlugContent.CCTrainType from the CC data plug.	ATP ; TrainType ; DataPlugContent.CCTrainType ; CC data plug	<system> <variable> <variable> <interface>	1 0 0  ; 2 0 3 ; 2 1 1	def <variable_1>(k): return <variable_2>	1 2 7 4 -1
[iTC_CC_ATP-SwRS-0235]  OdometerRef 1.OutOfOrder, The independent source of odometry reference 1 is said to be out of order if it is possibly disabled during more than ATPsetting.OdoLockedAxleDisablingLatency. When the independent source of odometry reference 1 had out of order, it considered not out of order one if the source of odometry reference 1 is possibly enabled during more than ATPsetting.OdoLockedAxleEnablingLatency:	OdometerRef 1.OutOfOrder ; ATPsetting.OdoLockedAxleDisablingLatency ; ATPsetting.OdoLockedAxleEnablingLatency ; odometry reference 1	<variable> <variable> <variable> <variable>	1 1 0 ; 2 1 0 ; 3 1 0	if(OdometerRef 1.PossiblyDisabled(k) == True and OdometerRef 1.PossiblyDisabled(k-1) == True ... and OdometerRef 1.PossiblyDisabled(k+1-<variable_1> == True) <variable_0> = True if(OdometerRef 1.PossiblyEnabled(k) == True and OdometerRef 1.PossiblyEnabled(k-1) == True ... and OdometerRef 1.PossiblyEnabled(k+1-<variable_2> == True) <variable_0> = False	0 1 2 3 5 6 4 -1
[iTC_CC_ATP-SwRS-0240] If AxlePossiblyLocked situation lasts more than ATPsetting.OdoLockedAxleTimeout, the odometer axle shall be considered locked. Once UnrecoverableAxleLocked set to True, it will stay at state True unless ATP re-initialized.	AxlePossiblyLocked ; ATPsetting.OdoLockedAxleTimeout ; UnrecoverableAxleLocked ; ATP	<variable> <variable> <variable> <system>	0 10 1 ; 1 1 2 ; 0 1 2	<variable_2> (k) = <variable_2> (k-1) or (<variable_0> (k) and <variable_0> (k-1) and ... and <variable_0> (k+1-<variable_1>)	0 1 2 5 6 7 4 -1
[iTC_CC_ATP-SwRS-0241] AxleLockedDetectionAvailable, If only one or no source of odometry is available, then ATP shall invalidate kinematic while this situation lasting.	AxleLockedDetectionAvailable ; odometry ; available ; ATP	<variable> <variable> <state> <system>	1 1 0 ; 1 6 2 ; 3 6 0	<variable_0> = ((not OdometerRef 1.OutOfOrder and ReferenceSpeedAvailable 1(k)) or (not OdometerRef 2.OutOfOrder and ReferenceSpeedAvailable 2(k)))	0 4 -1
[iTC_CC_ATP-SwRS-0242] WheelTrainKinematicCorrelation, Wheel and train kinematic shall consider correctly correlated if and only if: odometer axle is not detected locked(UnrecoverableAxleLocked), and odometer axle detection is available(AxleLockedDetectionAvailable)	WheelTrainKinematicCorrelation ; UnrecoverableAxleLocked ; AxleLockedDetectionAvailable	1 1 0 ; 2 1 0	<variable> <variable> <variable>	<variable_0> (k) = <variable_2> (k) and not <variable_1> (k)	0 1 2 4 5 3 -1
[iTC_CC_ATP-SwRS-0244] TrainStopped, train shall consider strictly stopped if and only if: wheel is detected strictly stopped, and train kinematic elaboration is valid, and wheel is not detected sliding.	TrainStopped ; wheel ; strictly stopped ; train kinematic elaboration ;  valid ; not detected sliding	<variable> <hardware> <state> <otheritem> <state> <state>	1 1 0 ; 3 1 0 ; 1 6 2 ; 3 6 4 ; 1 6 5	<variable_0> (k) = ((WheelStopped(k) == True) and ((MotionOverEstimationState == COASTING) or (MotionOverEstimationState == BRAKING)) and (ValidTrainKinematic(k) == True))	0 6 -1
[iTC_CC_ATP-SwRS-0245] TrainFilteredStopped, Train shall consider stopped with the tolerance of one cog detection if: wheel is detected at filtered stop, and train kinematic elaboration is valid, and wheel is not detected sliding.	TrainFilteredStopped ; wheel ; filtered stop ; train kinematic elaboration ; valid ; not detected sliding	<variable> <hardware> <state> <otheritem> <state> <state>	1 1 0 ; 3 1 0 ; 1 6 2 ; 3 6 4 ; 1 6 5	<variable_0> (k) = ((WheelFilteredStopped(k) == True) and ((MotionOverEstimationState == COASTING) or (MotionOverEstimationState == BRAKING)) and (ValidTrainKinematic(k) == True))	0 6 -1
[iTC_CC_ATP-SwRS-0463] If ATP is in the state of CALI_WAITING, can transform to the measuring state if following conditions fulfilled: a valid beacon has been received and this beacon belongs to a couple of calibration, and train kinematic was valid, and no excessive slip/slide effect was detected,  and WheelMinimumMovement is not null, Then, ATP shall memorize: position of the wheel before and after top location signal of received beacon, the ID of received beacon, the sign of the movement when crossing beacon,  and shall consider itself as CALI_MEASURING.	ATP ; CALI_WAITING ; WheelMinimumMovement ; CALI_MEASURING	<system> <statevariable> <variable> <statevariable>	1 7 3	if((CalibrationState(k-1) = <statevariable_0>) and (NewBeaconObtained(k) == True) and (TrackMap.BeaconBelongsToCalibrationCouple(BeaconMessage.Id(k)) == True) and (SlipSlideDetected(k) == False)) CalibrationMeasurementStartPositionMin = CogPositionBeforeTopLoc(k) CalibrationMeasurementStartPositionMax = CogPositionAfterTopLoc(k) CalibrationMeasurementStartBeacon = BeaconMessage.Id(k) CalibrationEnd1RunningForward = End1RunningForward(k) CalibrationState = <statevariable_1>	0 1 5 4 -1
[iTC_CC_ATP-SwRS-0195] CalibrationState, If ATP is in the state of CALI_MEASURING and following conditions fulfilled: train kinematic has been detected not valid, or excessive slip/slide effect has been detected, or WheelMinimumMovement sign is in the opposite direction of thus observed on first beacon or becomes null, or an unexpected beacon has been received. That is, a beacon not belonging calibration measurement couple. Then, ATP shall abort calibration process and back to CALI_WAITING.	ATP ; CALI_MEASURING ; WheelMinimumMovement ; CALI_WAITING ; CalibrationState ; train kinematic ; not valid	<system> <statevariable> <variable> <statevariable> <variable> <variable> <state>	1 0 4 ; 5 6 6 ; 3 0 4 ; 1 7 3	if((<variable_1> (k-1) = <statevariable_0>) and ((ValidTrainKinematic(k) == False) or (OdometerState(k) is INVALID) or (SlipSlideDetected(k) ==True) or (CalibrationEnd1RunningForward(k-1) != End1RunningForward(k)) or (TrainFilteredStopped(k) == True) or ((NewBeaconObtained(k) == True) and TrackMap.BeaconBelongsToCalibrationCouple(BeaconMessage.Id(k)) == False))) <variable_1> = <statevariable_1>	1 0 0 8 10 11 7 -1
[iTC_CC_ATP-SwRS-0648] TrainLocatedOnOtherATP, Only when ATP and redundant ATP are all in filtered stopped state, can ATP use redundant ATP location for initialization.	TrainLocatedOnOtherATP ; ATP ; redundant ATP ; filtered stopped ; initialization	<variable> <system> <system> <state> <state>	1 1 0 ; 2 1 0 ; 1 6 3 ; 2 6 3 ; 2 6 4	def <variable_0> (k): if(OtherATP(k).LocatedOnKnownPath and TrainFilteredStopped(k) and OtherATP(k).TrainFilteredStopped and Message.IsMoreRecent(OtherATP(k).LatestTimeOtherCore, TrainStoppedStartTime(k)) and not TrainLocatedOnKnownPath(k-1) and not TrainPresumablyLocalized(k)): <variable_0> = True else: <variable_0> = False return <variable_0>	0 5 -1
[iTC_CC_ATP-SwRS-0460] InverseLocation, ATP shall determine the correct order of the external and internal location of train END.	InverseLocation ; ATP ; correct ; order of the external and internal location ; train END	<variable> <system> <state> <otheritem> <hardware>	3 1 0 ; 3 6 2 ; 4 9 3	def <variable_0> (k): return (LocationBeforeReloc(k).Uncertainty < 0)	0 5 -1
[iTC_CC_ATP-SwRS-0253] LocationUncertaintyExceed, ATP shall calculate the uncertain distance between the external and internal locations of train END_2.	LocationUncertaintyExceed ; ATP ; distance between the external and internal locations; END_2	<variable> <system> <otheritem> <statevariable>	2 1 0 ; 3 9 2	def <variable_0> (k): return (LocationBeforeReloc(k).Uncertainty > ATPsetting.LocationMaxUncertaintyConfirmed)	0 4 -1
[iTC_CC_ATP-SwRS-0074] If either of ends can ensure the train integrity, ATP shall set TrainUnitIntegrity as True. If the project is not configured with the capture of train integrity, it is sure that the train can guarantees the integrity.	the train integrity ; ATP ; TrainUnitIntegrity ; True	<otheritem> <system> <variable> <state>	2 6 3 ; 0 1 2	def <variable_0> : return Offline.GetTrainUnitIntegrity(k)	0 4 -1
[iTC_CC_ATP-SwRS-0076] ATP shall consider the driver is in this cab if it captures that either end of cab activated, which shown by the data from DriverInCab_1 or  DriverInCab_2.	ATP ; cab ; DriverInCab_1 ; DriverInCab_2	<system> <hardware> <variable> <variable>	2 7 3 ; 1 1 2 ; 1 1 3	def <variable_0> (k): return Offline.GetDriverInCab_1(k) def <variable_1> (k): return Offline.GetDriverInCab_2(k)	0 1 5 4 -1
[iTC_CC_ATP-SwRS-0127] NonVitalSelectedFrontEnd represents the train front choice from CCNV.	NonVitalSelectedFrontEnd ; the train front choice ; CCNV	<variable> <otheritem> <system>	2 8 1	if (ATOcontrolTimeValid(k) == True) <variable_0> = NonVitalRequest.SelectedFrontEnd(k) else: <variable_0> = UNKNOW	0 3 -1
[iTC_CC_ATP-SwRS-0141] TractionAuthorisedSenseEnd1, If current EOA is valid and whose orientation is END_1, ATP shall authorize the train can move toward END_1.	TractionAuthorisedSenseEnd1 ; EOA ; valid ; END_1 ; ATP ; train	<variable> <variable> <state> <statevariable> <system> <hardware>	1 6 2 ; 1 1 0 ; 3 1 0	def <variable_0> (k): if (EndOfAuthorityValid(k) and TrainFrontEnd(k) is <statevariable_0>): <variable_0>= True else: <variable_0>= False return <variable_0>	0 0 9 6 -1
[iTC_CC_ATP-SwRS-0142] TractionAuthorisedSenseEnd2, If current EOA is valid and whose orientation is END_2, ATP shall authorize the train can move toward END_2.	TractionAuthorisedSenseEnd2 ; EOA ; valid ; END_2 ; ATP ; train	<variable> <variable> <state> <statevariable> <system> <hardware>	1 6 2 ; 1 1 0 ; 3 1 0	def <variable_0> (k): if (EndOfAuthorityValid(k) and TrainFrontEnd(k) is <statevariable_0>): <variable_0>= True else: <variable_0>= False return <variable_0>	0 0 9 6 -1
[iTC_CC_ATP-SwRS-0312] TrainEnergy, ATP shall calculate the train energy where EB indeed applied. The calculation shall consider the kinetic energy and the error of the potential energy. The ATPsetting.MPauthAltitudeMaxErrorEnergy means an algorithm error caused by offline tool to calculate the compensation gradients.	TrainEnergy ; ATP ; EB ; ATPsetting.MPauthAltitudeMaxErrorEnergy	<variable> <system> <state> <variable>	3 1 0 ; 0 6 2	<variable_0> = V2EbApplied * V2EbApplied + <variable_1>	0 1 5 4 -1
[iTC_CC_ATP-SwRS-0069] According to the status of TSRcontrollinhibition, ATP can judge whether it is necessary to handle TSR information.	TSRcontrollinhibition ; ATP ; TSR	<variable> <system> <variable>	0 1 2	def <variable_0> (k): return Offline.GetTSRcontrolInhibition(k)	0 3 -1
[iTC_CC_ATP-SwRS-0325] TrainPossiblyInOverEnergy, If the train energy exceeds the zone of point vital speed limitation, ATP shall consider the train possibly over energy.	 TrainPossiblyInOverEnergy ; train energy ; limitation ; over energy	<variable> <variable> <limitation> <state>	1 10 2 ; 3 1 0	def  <variable_0> (k): return (not ZoneVSLNotExceed(k) or not PointVSLNotExceed(k))	0 4 -1
[iTC_CC_ATP-SwRS-0326] TrainEnergyControlDisabled, If the RMF or RMR mode selected, ATP shall not monitor the train energy.	TrainEnergyControlDisabled ; RMF ; RMR ; ATP ; train energy	<variable> <variable> <variable> <system> <otheritem>	1 1 0 ; 2 1 0 ; 3 6 4	def <variable_0> (k): return MotionProtectionInhibition(k)	0 5 -1
[iTC_CC_ATP-SwRS-0294] If ATP cannot determine train is NotOnRestrictiveMoralTimeArea_1, and if this situation lasts more than ATPsetting. MTtimeout cycles, ATP shall consider that route exclusivity is not guaranteed and RouteExclusivityGuaranted_1 shall be set to False. If ATP detects that train is NotOnRestrictiveMoralTimeArea_1, route exclusivity shall consider as guaranteed for that direction of travel and RouteExclusivityGuaranted_1 shall set to True.	ATP ; NotOnRestrictiveMoralTimeArea_1 ; ATPsetting. MTtimeout ; RouteExclusivityGuaranted_1 ; False ; True	<system> <variable> <variable> <variable> <state> <state>	1 1 3 ; 2 1 3 ; 4 2 3 ; 5 2 3	def <variable_2> (k): if (Initialization): <variable_2> = <state_0> elif (<variable_2> (k-1) and not <variable_0> (k)): if(MoralTimeTimer_1(k-1) < round.floor(<variable_1>)): MoralTimeTimer_1 = MoralTimeTimer_1(k-1) + 1 else: <variable_2> = <state_0> elif (<variable_0> (k)): MoralTimeTimer_1 = 1 <variable_2> = <state_1> else: <variable_2> = <variable_2> (k-1) return <variable_2>	2 0 0 1 1 7 8 9 10 6 -1
[iTC_CC_ATP-SwRS-0295] If ATP cannot determine train is NotOnRestrictiveMoralTimeArea_2, and if this situation lasts more than ATPsetting.MTtimeout cycles, ATP shall consider that route exclusivity is not guaranteed and RouteExclusivityGuaranted_2 shall set to False. If ATP detects that train is NotOnRestrictiveMoralTimeArea_2, route exclusivity shall consider as guaranteed for that direction of travel and RouteExclusivityGuaranted_2 shall set to True.	ATP ; NotOnRestrictiveMoralTimeArea_2 ; ATPsetting.MTtimeout ; RouteExclusivityGuaranted_2 ;  False ; True	<system> <variable> <variable> <variable> <state> <state>	1 1 3 ; 2 1 3 ; 4 2 3 ; 5 2 3	def <variable_2> (k): if (Initialization): <variable_2> = <state_0> elif (<variable_2> (k-1) and not <variable_0> (k)): if(MoralTimeTimer_1(k-1) < round.floor(<variable_1>)): MoralTimeTimer_1 = MoralTimeTimer_1(k-1) + 1 else: <variable_2> = <state_0> elif (<variable_0> (k)): MoralTimeTimer_1 = 1 <variable_2> = <state_1> else: <variable_2> = <variable_2> (k-1) return <variable_2>	2 0 0 1 1 7 8 9 10 6 -1
[iTC_CC_ATP-SwRS-0296] HazardousMotionOnNonExclusiveRoute, If RouteExclusivityGuaranted_1 is False, ATP shall request emergency braking if and only if: TrainFrontEnd is not END_2, RM forward nor RM reverse are not selected, and block mode is not selected. If RouteExclusivityGuaranted_2 is False, ATP shall request emergency braking if and only if: TrainFrontEnd is not END_1, RM forward nor RM reverse driving mode are not selected, and block mode is not selected.	RouteExclusivityGuaranted_1 ; False ; ATP ; TrainFrontEnd ; END_2 ; RM ; block mode ; not selected ; RouteExclusivityGuaranted_2 ; END_1 ; HazardousMotionOnNonExclusiveRoute	<variable> <state> <system> <variable> <statevariable> <variable> <variable> <state> <variable> <statevariable> <variable>	0 6 1 ; 9 2 3 ; 5 6 7 ; 6 6 7 ; 8 6 1 ; 4 2 3	def <variable_5> (k): return ((not <variable_0> (k) and (<variable_1> (k) != <statevariable_0>)) or (not <variable_1> (k) and (<variable_1> (k) != <statevariable_1>))) and not MotionProtectionInhibition(k) and BlockModeUsed (k))	5 0 1 0 1 13 17 11 -1
[iTC_CC_ATP-SwRS-0582] NoUndetectableDanger_1, The No Undetectable Danger in Extremity 1 shall be consider as permissive status according to project configuration.	NoUndetectableDanger_1 ; permissive ; project configuration	<variable> <state> <otheritem>	0 6 1 ; 2 1 1	def <variable_0> (k): return Offline.<variable_0>(k)	0 3 -1
[iTC_CC_ATP-SwRS-0583] NoUndetectableDanger_2, The "No Undetectable Danger in Extremity 2" shall be consider as permissive status according to project configuration.	NoUndetectableDanger_2 ; permissive ; project configuration	<variable> <state> <otheritem>	0 6 1 ; 2 1 1	def <variable_0> (k): return Offline.<variable_0>(k)	0 3 -1
[iTC_CC_ATP-SwRS-0285] UndetectableDangerRiskForNoNUDE, If there is neither No Undetectable Danger in Extremity 1(NoUndetectableDanger_1) nor No Undetectable Danger in Extremity 2(NoUndetectableDanger_2) inputs, ATP shall consider the train is possible under the risk of undetectable danger.	UndetectableDangerRiskForNoNUDE ; NoUndetectableDanger_1 ; NoUndetectableDanger_2 ; ATP	<variable> <variable> <variable> <system>	1 1 0 ; 2 1 0 ; 1 7 2	def <variable_0> (k): return (not <variable_1>(k) and not <variable_2>(k))	0 1 2 5 6 7 4 -1
[iTC_CC_ATP-SwRS-0287] NUDEdistanceAccount_1, When the driver does not authorize the train running toward the END_1, ATP shall accumulate the distance of the train running toward to the END_1. If in initialization, or the NoUndetectableDanger_1 is True, or the train has triggered EB and has stopped, ATP set this distance to 0; Else if train kinematic has invalid, ATP set this distance to the default value. Else if the odometer has initialized: If the MaximumTrainMotion is greater than 0, ATP accumulate the maximum movement in this cycle with the distance of last cycle; Or if the MaximumTrainMotion is less than or equal to 0, ATP use the minimum movement of this cycle plus to the distance last cycle (in fact, decrease the accumulated distance). The minimum of this accumulated distance is 0. Otherwise, keep the distance unchanged.	NUDEdistanceAccount_1 ; END_1 ; ATP ; NoUndetectableDanger_1 ; True ; train ; EB ; stopped ; distance ; 0 ; train kinematic ; invalid ; odometer ; initialized ; MaximumTrainMotion   <variable> <statevariable> <system> <variable> <state> <hardware> <variable> <state> <variable> <constant> <variable> <statevariable> <variable> <statevariable> <variable>	3 6 4 ; 6 6 7 ; 9 2 8 ; 10 6 11 ; 12 6 13 ; 14 10 9 ; 3 1 0 ; 14 1 0	def <variable_0> (k): if (INITIALIZATION or <variable_1> (k) or (EBappliedForMotionWithoutNUDE(k-1) and TrainFilteredStopped(k))) return <constant_0> elif (ValidTrainKinematic(k) != <state_0> return ATPsetting.NUDEdistanceWithoutMotionAvailable elif (OdometerState(k) is INITIALIZATION) if (End1RunningForward(k)) return max(<constant_0>, <variable_0> (k-1) + <variable_6> (k)) else: return max(<constant_0>, <variable_0> (k-1) + MinimumTrainMotion(k)) else: return < variable_0> (k-1)	0 1 0 0 6 16 21 22 23 15 -1
[iTC_CC_ATP-SwRS-0290] The EB request shall be maintained to True during the application time ATPsetting.NUDEtrainStopDurationBeforeEBrelease, if the train has moved without NUDE more than project restricted distance. When UndetectDangerMotionWithoutNUDE is True, ATP shall set EBappliedForMotionWithoutNUDE to True; When UndetectDangerMotionWithoutNUDE change from True to False,  ATP shall maintain EBappliedForMotionWithoutNUDE to True in period ATPsetting.NUDEtrainStopDurationBeforeEBrelease; Over the time, set this value to False.	EB ; True ; ATPsetting.NUDEtrainStopDurationBeforeEBrelease ; NUDE ; restricted distance ; UndetectDangerMotionWithoutNUDE ; ATP ; EBappliedForMotionWithoutNUDE ; False	<variable> <state> <variable> <variable> <otheritem> <variable> <system> <variable> <state>	0 6 1 ; 5 6 1; 7 6 1 ; 5 6 8 ; 7 6 2 ; 7 6 8 ; 5 1 7 ; 2 1 7	def <variable_4> (k): if (<variable_3> (k)): NudeEBreleaseCounter = 0 return <state_0> elif (NudeEBreleaseCounter < <variable_1>): NudeEBreleaseCounter = NudeEBreleaseCounter(k-1) +1 return <state_0> else: return <state_1>	4 3 0 1 1 11 12 13 14 15 16 17 9 -1
[iTC_CC_ATP-SwRS-0497] NoDangerForRMoverSpeed, ATP estimates that current train maximum speed not exceeds the RM limit speed.	NoDangerForRMoverSpeed ; ATP ; maximum speed ; exceeds ; RM limit speed	<variable> <system> <variable> <state> <variable>	2 10 4 ; 2 1 0 ; 4 1 0	def <variable_0> (k): return (ValidTrainKinematic(k) and TrainMaxSpeed(k) <= RMlimitSpeedApplied(k))	0 5 -1
